"";"point_code";"legacy_site";"main_type";"type";"phab";"polygon_id";"sac";"grts_ranking";"grts_ranking_draw";"measured_cycle1";"measurement_date";"selected_main_type";"selected_subtype";"panel";"jaar_opname_c2";"x_coord";"y_coord";"db_ref";"recording_givid"
"786";"194033_1";FALSE;"6510";"6510_hu";40;"664525_v2014";0;194033;194033;FALSE;NA;TRUE;FALSE;3;NA;43933,6;192814,1;NA;NA
"787";"3796785_1";FALSE;"2190";"2190_mp";100;"624541_v2014";1;3796785;3796785;TRUE;2020-07-08;TRUE;FALSE;2;2025;32381,6;203982,1;"3796785";"circle: IV2021011310273149; square: IV2021011310410273"
"788";"445266_1";FALSE;"2330";"2330_bu";80;"305184_v2016";1;445266;445266;FALSE;NA;TRUE;FALSE;2;NA;236797,6;196078,1;NA;NA
"789";"4598982_1";FALSE;"6410";"6410_mo";100;"358975_v2020";1;4598982;4598982;TRUE;2015-06-19;TRUE;FALSE;1;2022;162077,5;179566;"4598982";"circle: IV2017021311505729; square: IV2017021312171588"
"790";"576302_2";FALSE;"6230";"6230_hn";100;"542975_v2016";1;2673454;576302;TRUE;2016-09-13;TRUE;TRUE;2;2024;196834,3;229517,8;"576302";"circle: IV2017012017101191; square: IV2017012017312649"
"791";"627889_2";FALSE;"2160";"2160";12;"645479_v2020";1;627889;627889;TRUE;2022-09-15;TRUE;FALSE;3;2026;23421,6;198478,1;"627889";NA
"792";"7515953_1";FALSE;"2170";"2170";55;"561267_v2018";1;7515953;7515953;FALSE;NA;TRUE;FALSE;2;NA;33373,6;203982,1;NA;NA
"793";"81973_2";FALSE;"2130";"2130_hd";100;"511725_v2020";1;33636405;81973;TRUE;2020-09-07;TRUE;TRUE;2;2025;78269,9;226508;"81973";"circle: IV2021020311555972; square: IV2021020312011653"
"794";"643970_1";FALSE;"6510";"6510_hu";70;"673810_v2014";1;643970;643970;FALSE;NA;TRUE;FALSE;2;NA;254941,6;159182,1;NA;NA
"795";"643970_1";FALSE;"6510";"6510_huk";30;"673810_v2014";1;643970;643970;FALSE;NA;TRUE;TRUE;1;NA;254941,6;159182,1;NA;NA
"796";"643970_2";FALSE;"6510";"6510_hu";70;"673810_v2014";1;643970;643970;FALSE;NA;TRUE;FALSE;2;NA;254942,941;159186,584;NA;NA
"797";"643970_2";FALSE;"6510";"6510_huk";30;"673810_v2014";1;643970;643970;FALSE;NA;TRUE;TRUE;1;NA;254942,941;159186,584;NA;NA
"798";"1008246_1";FALSE;"7140";"7140_meso";100;"637793_v2020";1;1008246;1008246;FALSE;NA;TRUE;TRUE;2;NA;215613,59;205230,11;NA;NA
"799";"1322293_1";FALSE;"2180";"2180";100;"587725_v2018";1;1322293;1322293;TRUE;2022-08-02;TRUE;FALSE;3;2026;77181,6;226894,1;"1322293";"circle: IV2022092721073439; square: IV2022092721094272"
"800";"138226_1";FALSE;"4030";"4030";100;"380388_v2020";1;138226;138226;FALSE;NA;TRUE;FALSE;2;NA;239677,6;181166,1;NA;NA
"801";"1400373_1";FALSE;"1330";"1330_da";100;"608752_v2018";1;1400373;1400373;FALSE;NA;TRUE;TRUE;2;NA;80349,591973471;228910,113583292;NA;NA
"802";"143797_1";FALSE;"2120";"2120";100;"609725_v2018";1;143797;143797;TRUE;2020-07-09;TRUE;FALSE;2;2025;61725,6;222958,1;"143797";"circle: IV2021011312123392; square: IV2021011312154589"
"803";"151250_1";FALSE;"2310";"2310";100;"410172_v2014";1;151250;151250;FALSE;NA;TRUE;FALSE;2;NA;224445,6;193870,1;NA;NA
"804";"152534_1";FALSE;"4010";"4010";100;"593206_v2016";1;152534;152534;FALSE;NA;TRUE;FALSE;2;NA;179485,592;207822,1136;NA;NA
"805";"210377_1";FALSE;"6510";"6510_hu";70;"573038_v2014";0;210377;210377;FALSE;NA;TRUE;FALSE;3;NA;102045,6;195054,1;NA;NA
"806";"3963057_1";FALSE;"2190";"2190_mp";NA;"596007_v2014";1;3963057;3963057;TRUE;2020-08-21;TRUE;FALSE;2;2025;29853,6;201742,1;"3963057";"circle: IV2021012116471966; square: IV2021012116502705"
"807";"4599942_2";FALSE;"6410";"6410_mo";NA;"420407_v2020";1;51949702;4599942;TRUE;2017-06-29;TRUE;FALSE;2;2024;179068,8;184795,8;"4599942";"circle: IV2017120111214650; square: IV2017120111463956"
"808";"462774_1";FALSE;"2330";"2330_bu";20;"380692_v2020";1;462774;462774;FALSE;NA;TRUE;FALSE;2;NA;217853,591973471;197582,113583292;NA;NA
"809";"583378_1";FALSE;"6230";"6230_ha";10;"409732_v2018";1;583378;583378;TRUE;2016-08-18;TRUE;TRUE;2;2024;223773,7;189774,3;"583378";"circle: IV2017011916524752; square: IV2017011919322195"
"810";"650549_1";TRUE;"2160";"2160";100;"643003_v2014";1;63175989;650549;TRUE;2021-08-05;TRUE;FALSE;2;2025;77902,6;228524,2;"zw_15";"circle: IV2022030112232741; square: IV2022030112284715"
"811";"7520049_1";FALSE;"2170";"2170";40;"561349_v2018";1;7520049;7520049;FALSE;NA;TRUE;FALSE;2;NA;32189,6;202766,1;NA;NA
"812";"91505_1";FALSE;"2130";"2130_hd";60;"644280_v2014";1;91505;91505;TRUE;2020-07-20;TRUE;TRUE;2;2025;42589,6;210574,1;"91505";"circle: IV2021011513410504; square: IV2021011513425087"
"813";"1013294_2";FALSE;"7140";"7140_meso";60;"570570_v2018";1;51344942;1013294;TRUE;2016-09-20;TRUE;TRUE;2;2024;202188;224168;"1013294";"circle: IV2017020813265807; square: IV2017020813570832"
"814";"139190_1";FALSE;"4030";"4030";100;"414748_v2020";1;139190;139190;FALSE;NA;TRUE;FALSE;2;NA;214941,592;197870,1136;NA;NA
"815";"1391925_2";FALSE;"2180";"2180";30;"506498_v2018";1;6634805;1391925;TRUE;2022-08-02;TRUE;FALSE;3;2026;77373,6;227438,1;"1391925";"circle: IV2022092721054491; square: IV2022092721073759"
"816";"1403657_2";FALSE;"1330";"1330_hpr";100;"449307_v2016";1;1403657;1403657;TRUE;2017-09-29;TRUE;TRUE;2;2024;104551,7;215530,6;"1403657";"circle: IV2017120109300668; square: IV2017120111004036"
"817";"154834_1";FALSE;"4010";"4010";60;"410133_v2014";1;154834;154834;FALSE;NA;TRUE;FALSE;2;NA;226333,578;194030,118;NA;NA
"818";"156382_1";FALSE;"2310";"2310";100;"447829_v2018";1;156382;156382;FALSE;NA;TRUE;FALSE;2;NA;155165,6;231022,1;NA;NA
"819";"174897_1";FALSE;"2120";"2120";100;"511704_v2020";1;174897;174897;TRUE;2020-07-28;TRUE;FALSE;2;2025;37149,6;207022,1;"174897";"circle: IV2021011914214175; square: IV2021011914253938"
"820";"220518_1";FALSE;"6510";"6510_hu";70;"614946_v2014";0;220518;220518;FALSE;NA;TRUE;FALSE;3;NA;201597,6;161390,1;NA;NA
"821";"3995825_1";TRUE;"2190";"2190_mp";20;"408179_v2014";1;37550257;3995825;TRUE;2020-09-07;TRUE;FALSE;3;2026;28463;200233,7;"nd_21";"circle: IV2021021812391093; square: IV2021021812420586"
"822";"4632918_1";FALSE;"6410";"6410_ve";100;"413195_v2020";1;4632918;4632918;FALSE;NA;TRUE;FALSE;2;NA;184637,6;191086,1;NA;NA
"823";"474614_1";FALSE;"2330";"2330_bu";100;"630748_v2020";1;474614;474614;FALSE;NA;TRUE;FALSE;2;NA;199037,591973471;205230,113583292;NA;NA
"824";"589698_3";FALSE;"6230";"6230_hnk";NA;"115684_v2014";1;17366914;589698;TRUE;2017-07-06;TRUE;FALSE;1;2023;258273,6;159146,6;"589698";"circle: IV2018030712002428; square: IV2018082008574310"
"825";"665653_1";FALSE;"2160";"2160";100;"640872_v2014";1;665653;665653;TRUE;2021-08-09;TRUE;FALSE;2;2025;73533,6;226542,1;"665653";"circle: IV2022030209540567; square: IV2022030210003057"
"826";"7689393_1";FALSE;"2170";"2170";70;"509470_v2020";1;7689393;7689393;FALSE;NA;TRUE;FALSE;2;NA;22973,6;198926,1;NA;NA
"827";"97589_1";TRUE;"2130";"2130_hd";100;"601135_v2014";1;15678773;97589;TRUE;2020-09-09;TRUE;FALSE;2;2025;78220,4;227497,8;"zw_95";"circle: IV2021021814202479; square: IV2021021814243054"
"828";"100465_1";TRUE;"2130";"2130_had";30;"444760_v2016";1;14755953;100465;TRUE;2021-07-14;TRUE;TRUE;3;2026;54240,3;216383,4;"dh_12";NA
"829";"1045430_1";FALSE;"7140";"7140_meso";100;"646392_v2020";1;1045430;1045430;FALSE;NA;TRUE;TRUE;2;NA;217885,59;198734,11;NA;NA
"830";"141470_1";FALSE;"4030";"4030";100;"583769_v2018";1;141470;141470;FALSE;NA;TRUE;FALSE;2;NA;175389,6;219502,1;NA;NA
"831";"1418417_1";FALSE;"2180";"2180";98;"490473_v2020";1;1418417;1418417;TRUE;2022-08-11;TRUE;FALSE;3;2026;25821,6;199022,1;"1418417";NA
"832";"1433269_1";FALSE;"1330";"1330_hpr";100;"560921_v2018";1;1433269;1433269;FALSE;NA;TRUE;TRUE;2;NA;69469,6;220494,1;NA;NA
"833";"158002_1";FALSE;"2310";"2310";100;"357830_v2020";1;158002;158002;FALSE;NA;TRUE;FALSE;2;NA;225661,6;182094,1;NA;NA
"834";"159198_1";FALSE;"4010";"4010";100;"629336_v2020";1;159198;159198;FALSE;NA;TRUE;FALSE;2;NA;164989,6;227438,1;NA;NA
"835";"192625_1";FALSE;"2120";"2120";40;"646053_v2014";1;192625;192625;TRUE;2020-07-14;TRUE;FALSE;2;2025;50013,6;215438,1;"192625";"circle: IV2021011321523331; square: IV2021011321561657"
"836";"222261_1";FALSE;"6510";"6510_hu";80;"473000_v2016";0;222261;222261;FALSE;NA;TRUE;FALSE;3;NA;74589,6;218606,1;NA;NA
"837";"4013365_1";FALSE;"2190";"2190_overig";100;"605791_v2014";1;4013365;4013365;TRUE;2021-08-12;TRUE;TRUE;3;2026;77437,6;227790,1;"4013365";"circle: IV2022042809325082; square: IV2022042809370928"
"838";"4713206_1";FALSE;"6410";"6410_mo";100;"628866_v2020";1;4713206;4713206;FALSE;NA;TRUE;FALSE;1;NA;190173,591973471;209614,113583292;NA;NA
"839";"484726_1";FALSE;"2330";"2330_bu";100;"402611_v2018";1;484726;484726;FALSE;NA;TRUE;FALSE;2;NA;213821,591973471;214862,113583292;NA;NA
"840";"626614_1";FALSE;"6230";"6230_ha";50;"414571_v2020";1;626614;626614;FALSE;NA;TRUE;TRUE;1;NA;217053,6;197166,1;NA;NA
"841";"667185_1";FALSE;"2160";"2160";75;"641643_v2014";1;667185;667185;TRUE;2021-08-20;TRUE;FALSE;2;2025;29981,6;202254,1;"667185";"circle: IV2022051115125222; square: IV2022051115171744"
"842";"7745073_1";FALSE;"2170";"2170";50;"638411_v2014";1;7745073;7745073;FALSE;NA;TRUE;FALSE;2;NA;29725,6;202382,1;NA;NA
"843";"659794_1";FALSE;"6510";"6510_hu";30;"542050_v2018";1;659794;659794;FALSE;NA;TRUE;FALSE;2;NA;247741,6;188078,1;NA;NA
"844";"659794_2";FALSE;"6510";"6510_hu";30;"542050_v2018";1;659794;659794;FALSE;NA;TRUE;FALSE;2;NA;247742,033;188082,582;NA;NA
"845";"1087350_2";FALSE;"7140";"7140_meso";100;"462920_v2018";1;59807606;1087350;TRUE;2016-09-20;TRUE;TRUE;2;2024;206451,7;204207,7;"1087350";"circle: IV2017021710141595; square: IV2017021710262223"
"846";"116849_1";FALSE;"2130";"2130_hd";60;"560166_v2018";1;116849;116849;FALSE;NA;TRUE;FALSE;1;NA;53789,6;217678,1;NA;NA
"847";"143346_1";FALSE;"4030";"4030";100;"357548_v2020";1;143346;143346;FALSE;NA;TRUE;FALSE;2;NA;239709,6;184974,1;NA;NA
"848";"1434801_1";FALSE;"2180";"2180";100;"539187_v2018";1;1434801;1434801;TRUE;2022-08-30;TRUE;FALSE;3;2026;25693,6;199406,1;"1434801";NA
"849";"1445557_1";FALSE;"1330";"1330_hpr";100;"589234_v2016";1;1445557;1445557;FALSE;NA;TRUE;TRUE;2;NA;69085,59;221550,11;NA;NA
"850";"160694_1";FALSE;"2310";"2310";100;"594451_v2020";1;160694;160694;FALSE;NA;TRUE;FALSE;2;NA;217117,6025;199406,0965;NA;NA
"851";"160926_1";FALSE;"4010";"4010";80;"634318_v2020";1;160926;160926;FALSE;NA;TRUE;FALSE;2;NA;174589,6;224078,1;NA;NA
"852";"196021_1";FALSE;"2120";"2120";60;"659750_v2014";1;196021;196021;TRUE;2020-07-09;TRUE;FALSE;2;2025;59357,6;221454,1;"196021";"circle: IV2021011313511379; square: IV2021011314105671"
"853";"227110_1";FALSE;"6510";"6510_hu";100;"118524_v2014";0;227110;227110;FALSE;NA;TRUE;FALSE;3;NA;207773,6;163854,1;NA;NA
"854";"4184757_1";FALSE;"2190";"2190_overig";100;"441562_v2016";1;4184757;4184757;FALSE;NA;TRUE;TRUE;1;NA;65693,6;224430,1;NA;NA
"855";"4713670_1";FALSE;"6410";"6410_mo";100;"315546_v2020";1;4713670;4713670;FALSE;NA;TRUE;FALSE;1;NA;162685,6;179630,1;NA;NA
"856";"490998_1";FALSE;"2330";"2330_bu";100;"630771_v2020";1;490998;490998;FALSE;NA;TRUE;FALSE;2;NA;199389,6;205294,1;NA;NA
"857";"627922_2";FALSE;"6230";"6230_hn";80;"380710_v2020";1;63542482;627922;TRUE;2016-09-09;TRUE;TRUE;2;2024;219486,3;196748,4;"627922";"circle: IV2017013011553027; square: IV2017013012265239"
"858";"678065_1";FALSE;"2160";"2160";100;"460332_v2018";1;678065;678065;TRUE;2021-08-25;TRUE;FALSE;2;2025;28125,6;200878,1;"678065";"circle: IV2022051222383211; square: IV2022051222413977"
"859";"8007217_1";FALSE;"2170";"2170";50;"638411_v2014";1;8007217;8007217;FALSE;NA;TRUE;FALSE;2;NA;30205,6;202254,1;NA;NA
"860";"1088302_1";FALSE;"7140";"7140_oli";100;"542152_v2016";1;1088302;1088302;FALSE;NA;TRUE;TRUE;1;NA;195389,59;228398,11;NA;NA
"861";"143153_1";FALSE;"2130";"2130_hd";95;"497795_v2020";1;143153;143153;TRUE;2020-07-29;TRUE;FALSE;3;2026;33597,6;202830,1;"143153";"circle: IV2021012513463321; square: IV2021012513551835"
"862";"1456905_1";FALSE;"1330";"1330_hpr";100;"444311_v2016";1;1456905;1456905;FALSE;NA;TRUE;TRUE;2;NA;107453,6;216622,1;NA;NA
"863";"1462325_1";FALSE;"2180";"2180";100;"587725_v2018";1;1462325;1462325;TRUE;2022-08-02;TRUE;FALSE;3;2026;76573,6;226638,1;"1462325";"circle: IV2022092721053652; square: IV2022092721074657"
"864";"159314_1";FALSE;"4030";"4030";100;"423890_v2020";1;159314;159314;FALSE;NA;TRUE;FALSE;2;NA;238045,6;186126,1;NA;NA
"865";"163538_1";FALSE;"2310";"2310";100;"587821_v2014";1;163538;163538;FALSE;NA;TRUE;FALSE;2;NA;225501,6;193038,1;NA;NA
"866";"174302_1";FALSE;"4010";"4010";100;"560894_v2018";1;174302;174302;FALSE;NA;TRUE;FALSE;2;NA;163645,6;225870,1;NA;NA
"867";"232961_1";FALSE;"6510";"6510_hu";100;"616772_v2014";0;232961;232961;FALSE;NA;TRUE;FALSE;3;NA;66365,6;211758,1;NA;NA
"868";"259889_3";FALSE;"2120";"2120";100;"510184_v2020";1;4454193;259889;TRUE;2021-08-06;TRUE;FALSE;3;2026;35165,4;206158;"259889";"circle: IV2022031615394807; square: IV2022031616040407"
"869";"4608177_1";FALSE;"2190";"2190_mp";NA;"169674_v2020";1;4608177;4608177;TRUE;2021-08-27;TRUE;FALSE;3;2027;23293,6;198094,1;"4608177";"circle: IV2022051218364845; square: IV2022051218444991"
"870";"4763782_1";FALSE;"6410";"6410_mo";30;"358804_v2020";1;4763782;4763782;FALSE;NA;TRUE;FALSE;1;NA;179133,591973471;184654,113583292;NA;NA
"871";"491126_1";FALSE;"2330";"2330_bu";100;"540979_v2016";1;491126;491126;FALSE;NA;TRUE;FALSE;2;NA;211133,6;208462,1;NA;NA
"872";"641238_1";FALSE;"6230";"6230_ha";100;"519219_v2018";1;641238;641238;TRUE;2016-09-06;TRUE;TRUE;2;2024;176701,5;217134;"641238";"circle: IV2017012013475483; square: IV2017012013585970"
"873";"693425_2";FALSE;"2160";"2160";12;"645479_v2020";1;693425;693425;TRUE;2022-10-11;TRUE;FALSE;3;2026;23581,6;198702,1;"693425";NA
"874";"8072753_1";FALSE;"2170";"2170";50;"638411_v2014";1;8072753;8072753;FALSE;NA;TRUE;FALSE;2;NA;29693,6;202350,1;NA;NA
"875";"674070_1";FALSE;"6510";"6510_hus";60;"344920_v2020";1;674070;674070;FALSE;NA;TRUE;TRUE;1;NA;164285,6;187342,1;NA;NA
"876";"674070_2";FALSE;"6510";"6510_hus";60;"344920_v2020";1;674070;674070;FALSE;NA;TRUE;TRUE;1;NA;164286,014;187343,067;NA;NA
"877";"1097398_1";FALSE;"7140";"7140_meso";30;"382203_v2016";1;1097398;1097398;FALSE;NA;TRUE;TRUE;2;NA;218045,59;189390,11;NA;NA
"878";"144561_1";TRUE;"2130";"2130_hd";75;"570745_v2018";1;3856561;144561;TRUE;2021-08-19;TRUE;FALSE;3;2027;27076,6;200200;"hs_08";"circle: IV2022032120503639; square: IV2022032120560893"
"879";"1478197_1";FALSE;"1330";"1330_da";100;"589395_v2014";1;1478197;1478197;FALSE;NA;TRUE;TRUE;2;NA;80509,591973471;228046,113583292;NA;NA
"880";"1484977_1";FALSE;"2180";"2180";100;"511543_v2020";1;1484977;1484977;TRUE;2022-09-02;TRUE;FALSE;3;2026;26973,6;199918,1;"1484977";NA
"881";"163826_1";FALSE;"4030";"4030";70;"419641_v2020";1;163826;163826;FALSE;NA;TRUE;FALSE;2;NA;239837,591973471;183342,113583292;NA;NA
"882";"166102_1";FALSE;"2310";"2310";90;"581131_v2018";1;166102;166102;FALSE;NA;TRUE;FALSE;2;NA;177597,6;217774,1;NA;NA
"883";"175582_1";FALSE;"4010";"4010";100;"561899_v2014";1;175582;175582;FALSE;NA;TRUE;FALSE;2;NA;164157,6;227950,1;NA;NA
"884";"239901_1";FALSE;"6510";"6510_hu";70;"370440_v2018";0;239901;239901;FALSE;NA;TRUE;FALSE;3;NA;102781,6;218926,1;NA;NA
"885";"305329_1";FALSE;"2120";"2120";80;"509686_v2020";1;305329;305329;TRUE;2021-08-26;TRUE;FALSE;3;2026;26301,6;199438,1;"305329";"circle: IV2022051309464011; square: IV2022051309502084"
"886";"4741813_1";FALSE;"2190";"2190_overig";90;"624414_v2014";1;4741813;4741813;FALSE;NA;TRUE;TRUE;1;NA;66333,6;224622,1;NA;NA
"887";"4975814_2";FALSE;"6410";"6410_mo";70;"624207_v2014";1;4975814;4975814;TRUE;2015-06-19;TRUE;FALSE;1;2022;162492,8;179576,2;"4975814";"circle: IV2017021310384624; square: IV2017021311152342"
"888";"498514_1";FALSE;"2330";"2330_bu";80;"431303_v2018";1;498514;498514;FALSE;NA;TRUE;FALSE;2;NA;236829,6;195822,1;NA;NA
"889";"648914_1";FALSE;"6230";"6230_ha";10;"409732_v2018";1;648914;648914;TRUE;2016-08-18;TRUE;TRUE;2;2024;224285,6;189710,1;"648914";"circle: IV2017012613411763; square: IV2017012613530004"
"890";"720689_1";FALSE;"2160";"2160";80;"511568_v2020";1;720689;720689;TRUE;2021-08-10;TRUE;FALSE;2;2025;31933,5;203598,6;"720689";"circle: IV2022031620420928; square: IV2022031620520353"
"891";"8135857_1";FALSE;"2170";"2170";70;"517250_v2018";1;8135857;8135857;FALSE;NA;TRUE;FALSE;2;NA;24541,6;199022,1;NA;NA
"892";"1102518_1";FALSE;"7140";"7140_meso";90;"480598_v2018";1;1102518;1102518;FALSE;NA;TRUE;TRUE;2;NA;213629,59;187726,11;NA;NA
"893";"1479349_1";FALSE;"1330";"1330_hpr";100;"589225_v2016";1;1479349;1479349;FALSE;NA;TRUE;TRUE;3;NA;64637,59;220398,11;NA;NA
"894";"1506613_1";FALSE;"2180";"2180";45;"582559_v2014";1;1506613;1506613;TRUE;2022-08-04;TRUE;FALSE;3;2026;78013,6;228046,1;"1506613";"circle: IV2022092721054248; square: IV2022092721074543"
"895";"151729_1";TRUE;"2130";"2130_hd";97;"166852_v2020";1;12620977;151729;TRUE;2020-09-22;TRUE;FALSE;3;2026;23903;198289;"wz_22";"circle: IV2021031211493518; square: IV2021031211544343"
"896";"165586_1";FALSE;"4030";"4030";100;"436222_v2018";1;165586;165586;FALSE;NA;TRUE;FALSE;2;NA;225661,6;189390,1;NA;NA
"897";"174546_1";FALSE;"2310";"2310";100;"559491_v2014";1;174546;174546;FALSE;NA;TRUE;FALSE;2;NA;228061,6;192910,1;NA;NA
"898";"176862_1";FALSE;"4010";"4010";70;"467155_v2018";1;176862;176862;FALSE;NA;TRUE;FALSE;2;NA;155069,6;231086,1;NA;NA
"899";"240754_1";FALSE;"6510";"6510_hu";100;"590578_v2014";0;240754;240754;FALSE;NA;TRUE;FALSE;3;NA;230749,6;166158,1;NA;NA
"900";"339505_1";FALSE;"2120";"2120";75;"606676_v2018";1;339505;339505;TRUE;2021-08-16;TRUE;FALSE;3;2026;29629,6;203214,1;"339505";"circle: IV2022042911172217; square: IV2022042911232605"
"901";"4761777_1";FALSE;"2190";"2190_overig";100;"517232_v2018";1;4761777;4761777;FALSE;NA;TRUE;TRUE;1;NA;26269,6;199214,1;NA;NA
"902";"502610_1";FALSE;"2330";"2330_bu";85;"448337_v2018";1;502610;502610;FALSE;NA;TRUE;FALSE;2;NA;237373,6;195534,1325;NA;NA
"903";"5186006_1";FALSE;"6410";"6410_mo";100;"640591_v2020";1;5186006;5186006;FALSE;NA;TRUE;FALSE;2;NA;180285,6;215982,1;NA;NA
"904";"676946_1";FALSE;"6230";"6230_ha";50;"544562_v2018";1;676946;676946;FALSE;NA;TRUE;TRUE;1;NA;243261,6;196590,1;NA;NA
"905";"726193_1";FALSE;"2160";"2160";95;"511729_v2020";1;726193;726193;TRUE;2022-09-13;TRUE;FALSE;3;2026;23613,59;199534,11;"726193";NA
"906";"8449841_1";FALSE;"2170";"2170";55;"561267_v2018";1;8449841;8449841;FALSE;NA;TRUE;FALSE;2;NA;32797,6;203662,1;NA;NA
"907";"676914_1";FALSE;"6510";"6510_hu";70;"672326_v2014";1;676914;676914;FALSE;NA;TRUE;FALSE;2;NA;220861,6;175278,1;NA;NA
"908";"676914_2";FALSE;"6510";"6510_hu";70;"672326_v2014";1;676914;676914;FALSE;NA;TRUE;FALSE;2;NA;220862,611;175281,425;NA;NA
"909";"1132201_2";FALSE;"7140";"7140_meso";100;"511951_v2018";1;1132201;1132201;TRUE;2017-07-10;TRUE;TRUE;2;2025;121437,3;191819,5;"1132201";"circle: IV2020032711173507; square: IV2020032712091388"
"910";"1532081_1";FALSE;"1330";"1330_hpr";100;"478895_v2018";1;1532081;1532081;TRUE;2020-08-26;TRUE;TRUE;3;2027;25213,9;196334,3;"1532081";"circle: IV2021012615095338; square: IV2021012615132923"
"911";"1550513_1";FALSE;"2180";"2180";78;"511690_v2020";1;1550513;1550513;TRUE;2022-09-08;TRUE;FALSE;3;2026;26525,59;200078,11;"1550513";NA
"912";"165301_2";TRUE;"2130";"2130_hd";60;"644622_v2014";1;7339445;165301;TRUE;2021-08-10;TRUE;FALSE;3;2027;59374,6;220897,7;"bd_11";"circle: IV2022042710554038; square: IV2022042711011620"
"913";"169170_1";FALSE;"4030";"4030";100;"414161_v2020";1;169170;169170;FALSE;NA;TRUE;FALSE;2;NA;219197,5995;196558,084;NA;NA
"914";"176862_1";FALSE;"2310";"2310";30;"467155_v2018";1;176862;176862;FALSE;NA;TRUE;FALSE;2;NA;155069,6;231086,1;NA;NA
"915";"191698_1";FALSE;"4010";"4010";30;"559867_v2014";1;191698;191698;FALSE;NA;TRUE;FALSE;2;NA;224445,573666667;194350,099;NA;NA
"916";"242262_1";FALSE;"6510";"6510_hu";100;"614386_v2014";0;242262;242262;FALSE;NA;TRUE;FALSE;3;NA;171517,6;195182,1;NA;NA
"917";"358577_1";FALSE;"2120";"2120";60;"439140_v2016";1;358577;358577;TRUE;2020-08-21;TRUE;FALSE;3;2026;29597,6;201550,1;"358577";"circle: IV2021030414004295; square: IV2021030414080835"
"918";"4779825_1";FALSE;"2190";"2190_mp";NA;"517735_v2020";1;4779825;4779825;TRUE;2021-08-13;TRUE;FALSE;3;2027;33117,6;203502,1;"4779825";"circle: IV2022032113324715; square: IV2022032113360637"
"919";"504542_1";FALSE;"2330";"2330_bu";50;"467116_v2018";1;504542;504542;FALSE;NA;TRUE;FALSE;2;NA;154461,6;231214,1;NA;NA
"920";"5253462_1";FALSE;"6410";"6410_mo";50;"449238_v2018";1;5253462;5253462;TRUE;2017-07-25;TRUE;FALSE;2;2025;184573,6;185966,2;"5253462";"circle: IV2018030509282854; square: IV2018030510512619"
"921";"678638_2";FALSE;"6230";"6230_hmo";50;"545720_v2016";1;5397230;678638;TRUE;2022-08-23;TRUE;TRUE;3;2027;202909,6;222990,1;"678638";"circle: IV2022092721013396; square: IV2022092721034164"
"922";"730289_1";FALSE;"2160";"2160";94;"645478_v2020";1;730289;730289;TRUE;2022-10-06;TRUE;FALSE;3;2026;24637,6;198350,1;"730289";NA
"923";"8646449_1";FALSE;"2170";"2170";40;"561349_v2018";1;8646449;8646449;FALSE;NA;TRUE;FALSE;2;NA;32381,6;203406,1;NA;NA
"924";"1140434_2";FALSE;"7140";"7140_meso";70;"456393_v2018";1;50161362;1140434;TRUE;2017-07-04;TRUE;TRUE;2;2025;223493,9;188159,6;"1140434";"circle: IV2018030719161925; square: IV2018030719244841"
"925";"1545405_1";FALSE;"1330";"1330_da";100;"552760_v2018";1;1545405;1545405;FALSE;NA;TRUE;TRUE;2;NA;141309,591973471;229422,113583292;NA;NA
"926";"1565873_1";FALSE;"2180";"2180";98;"490473_v2020";1;1565873;1565873;TRUE;2022-08-31;TRUE;FALSE;3;2026;25149,6;199150,1;"1565873";NA
"927";"169137_1";FALSE;"2130";"2130_hd";12;"645479_v2020";1;169137;169137;FALSE;NA;TRUE;FALSE;1;NA;23901,591973471;198702,113583292;NA;NA
"928";"170206_1";FALSE;"4030";"4030";100;"582141_v2020";1;170206;170206;FALSE;NA;TRUE;FALSE;2;NA;163069,6;226094,1;NA;NA
"929";"179922_1";FALSE;"2310";"2310";100;"561758_v2014";1;179922;179922;FALSE;NA;TRUE;FALSE;2;NA;226653,6;193454,1;NA;NA
"930";"193246_1";FALSE;"4010";"4010";100;"474626_v2018";1;193246;193246;FALSE;NA;TRUE;FALSE;2;NA;153597,6;232366,1;NA;NA
"931";"266118_1";FALSE;"6510";"6510_hu";20;"405417_v2020";0;266118;266118;FALSE;NA;TRUE;FALSE;3;NA;175773,6;178830,1;NA;NA
"932";"360241_1";FALSE;"2120";"2120";100;"560873_v2018";1;360241;360241;TRUE;2021-08-16;TRUE;FALSE;3;2027;30269,6;203534,1;"360241";"circle: IV2022042816324163; square: IV2022042816375226"
"933";"4871345_1";FALSE;"2190";"2190_overig";69;"166807_v2020";1;4871345;4871345;FALSE;NA;TRUE;TRUE;1;NA;22813,6;198286,1;NA;NA
"934";"513070_1";FALSE;"2330";"2330_bu";100;"560267_v2018";1;513070;513070;FALSE;NA;TRUE;FALSE;2;NA;188605,591973471;219566,113583292;NA;NA
"935";"5295334_1";FALSE;"6410";"6410_mo";20;"316746_v2016";1;5295334;5295334;FALSE;NA;TRUE;FALSE;2;NA;216701,591973471;175982,113583292;NA;NA
"936";"758961_1";FALSE;"2160";"2160";95;"511729_v2020";1;758961;758961;TRUE;2022-10-07;TRUE;FALSE;3;2026;23133,6;199118,1;"758961";NA
